confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__bacteroides_uniformis,g__thymidylate synthase,m__hmdb00764,0.36,1,0.2,0.072,DBN_,GM,TGM
s__clostridium_clostridioforme,g__dihydrolipoyl dehydrogenase,m__hmdb00289,0.11,0.99,0.65,0.070785,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glucose-1-phosphate adenylyltransferase,g__transaldolase,0.86,0.11,0.74,0.070004,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,m__hmdb00195,0.49,0.25,0.56,0.0686,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00619,m__hmdb00289,0.13,0.99,0.53,0.068211,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,g__beta-lactamase,g__transaldolase,0.97,0.18,0.39,0.068094,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__glucose-1-phosphate adenylyltransferase,0.83,0.19,0.43,0.067811,DBN_,GM,TGM
s__escherichia_coli,g__methionyl aminopeptidase,g__endopeptidase clp,0.77,0.12,0.73,0.067452,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__fructose-bisphosphate aldolase,g__peroxiredoxin,0.24,0.28,1,0.0672,DBN_,GM,TGM
s__escherichia_coli,g__dihydrolipoyl dehydrogenase,g__endopeptidase clp,1,0.12,0.55,0.066,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb02322,m__hmdb00195,0.84,0.14,0.56,0.065856,DBN_,GM,TGM
s__bacteroides_ovatus,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb00619,0.96,0.47,0.14,0.063168,DBN_,GM,TGM
s__akkermansia_muciniphila,m__hmdb00020,g__rna helicase,0.57,1,0.11,0.0627,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00619,m__hmdb00289,0.13,0.99,0.48,0.061776,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb00195,g__acetyl-coa c-acetyltransferase,0.44,0.99,0.14,0.060984,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.19,1,0.32,0.0608,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,g__transaldolase,g__glutamate dehydrogenase,0.18,0.99,0.34,0.060588,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__beta-lactamase,g__aldose 1-epimerase,0.48,0.66,0.19,0.060192,DBN_,GM,TGM
s__escherichia_coli,g__aspartate ammonia-lyase,g__histidine kinase,0.68,0.3,0.29,0.05916,DBN_,GM,TGM
s__roseburia_intestinalis,g__fructose-bisphosphate aldolase,g__peroxiredoxin,0.29,0.2,1,0.058,DBN_,GM,TGM
s__bacteroides_fragilis,g__glutamate dehydrogenase,g__acetyl-coa c-acetyltransferase,1,0.25,0.23,0.0575,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__phosphopyruvate hydratase,0.36,0.76,0.21,0.057456,DBN_,GM,TGM
s__bacteroides_caccae,g__glutamate decarboxylase,g__peptidylprolyl isomerase,0.39,0.47,0.31,0.056823,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00239,m__hmdb00296,0.77,0.23,0.32,0.056672,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__fructose-bisphosphate aldolase,g__histidine kinase,0.39,0.15,0.96,0.05616,DBN_,GM,TGM
s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,g__5-formyltetrahydrofolate cyclo-ligase,1,0.56,0.1,0.056,DBN_,GM,TGM
s__ruminococcus_torques,g__triose-phosphate isomerase,m__hmdb00195,0.45,0.14,0.87,0.05481,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00289,0.23,0.99,0.24,0.054648,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__3-hydroxybutyryl-coa dehydrogenase,0.26,0.91,0.23,0.054418,DBN_,GM,TGM
s__bifidobacterium_longum,g__glutamate dehydrogenase,g__beta-lactamase,1,0.22,0.24,0.0528,DBN_,GM,TGM
s__bacteroides_fragilis,g__dephospho-coa kinase,g__peroxiredoxin,0.44,1,0.12,0.0528,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__methionyl aminopeptidase,g__fructose-bisphosphate aldolase,0.78,0.39,0.17,0.051714,DBN_,GM,TGM
s__bacteroides_caccae,g__peptidylprolyl isomerase,g__transaldolase,0.47,1,0.11,0.0517,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__transaldolase,g__5-formyltetrahydrofolate cyclo-ligase,0.23,1,0.22,0.0506,DBN_,GM,TGM
s__eubacterium_rectale,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.21,1,0.24,0.0504,DBN_,GM,TGM
s__bacteroides_fragilis,g__aspartate ammonia-lyase,g__thymidylate synthase,0.7,0.64,0.11,0.04928,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__phosphopyruvate hydratase,g__fructose-bisphosphate aldolase,0.9,0.39,0.14,0.04914,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__histidine kinase,1,0.15,0.32,0.048,DBN_,GM,TGM
s__bacteroides_fragilis,g__acetyl-coa c-acetyltransferase,g__aldose 1-epimerase,0.25,1,0.19,0.0475,DBN_,GM,TGM
s__bacteroides_uniformis,g__pyruvate carboxylase,g__ribulose-phosphate 3-epimerase,1,0.11,0.43,0.0473,DBN_,GM,TGM
s__eubacterium_rectale,g__superoxide dismutase,g__phosphopyruvate hydratase,1,0.26,0.18,0.0468,DBN_,GM,TGM
s__roseburia_inulinivorans,m__hmdb00014,g__aspartate ammonia-lyase,0.21,0.22,1,0.0462,DBN_,GM,TGM
s__bacteroides_uniformis,g__pyruvate carboxylase,g__ribulose-phosphate 3-epimerase,1,0.11,0.42,0.0462,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb01149,g__triose-phosphate isomerase,1,0.19,0.24,0.0456,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__transaldolase,g__methionyl aminopeptidase,0.11,0.78,0.53,0.045474,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__transaldolase,0.23,1,0.19,0.0437,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00195,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.25,0.36,0.48,0.0432,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__ribulose-phosphate 3-epimerase,1,0.43,0.1,0.043,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__histidine kinase,0.82,0.16,0.32,0.041984,DBN_,GM,TGM
s__escherichia_coli,g__peptidylprolyl isomerase,g__dihydrolipoyl dehydrogenase,0.29,1,0.14,0.0406,DBN_,GM,TGM
s__bacteroides_ovatus,g__beta-lactamase,g__shikimate kinase,0.2,1,0.2,0.04,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00195,g__transaldolase,0.25,1,0.16,0.04,DBN_,GM,TGM
s__bacteroides_uniformis,g__triose-phosphate isomerase,g__rna helicase,0.74,0.27,0.2,0.03996,DBN_,GM,TGM
s__eubacterium_rectale,g__glucose-1-phosphate adenylyltransferase,g__dna-directed rna polymerase,1,0.21,0.19,0.0399,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00289,m__hmdb00619,0.99,0.13,0.31,0.039897,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00619,0.56,0.44,0.16,0.039424,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__beta-lactamase,g__transaldolase,0.91,0.11,0.39,0.039039,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-hydroxybutyryl-coa dehydrogenase,g__histidine kinase,1,0.15,0.26,0.039,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__transaldolase,g__glutamate dehydrogenase,0.11,1,0.34,0.0374,DBN_,GM,TGM
s__escherichia_coli,g__l-serine ammonia-lyase,g__ribulose-phosphate 3-epimerase,1,0.37,0.1,0.037,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.26,1,0.14,0.0364,DBN_,GM,TGM
s__eubacterium_ventriosum,g__methionyl aminopeptidase,g__shikimate kinase,0.33,1,0.11,0.0363,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,m__hmdb00097,g__beta-lactamase,0.31,0.97,0.12,0.036084,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00014,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.36,0.1,0.036,DBN_,GM,TGM
s__bacteroides_uniformis,g__triose-phosphate isomerase,g__rna helicase,0.74,0.27,0.18,0.035964,DBN_,GM,TGM
s__bacteroides_faecis,m__hmdb00030,g__ribulose-phosphate 3-epimerase,0.99,0.25,0.14,0.03465,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.16,0.99,0.21,0.033264,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__phosphopyruvate hydratase,g__fructose-bisphosphate aldolase,0.98,0.24,0.14,0.032928,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00195,m__hmdb00209,0.25,1,0.13,0.0325,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.49,0.23,0.28,0.031556,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb00195,g__phosphoglycerate kinase,0.14,0.24,0.93,0.031248,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__aspartate ammonia-lyase,g__histidine kinase,0.71,0.15,0.29,0.030885,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,m__hmdb00239,g__peptidylprolyl isomerase,0.2,0.51,0.3,0.0306,DBN_,GM,TGM
s__escherichia_coli,g__aspartate ammonia-lyase,g__peptidylprolyl isomerase,0.68,0.29,0.15,0.02958,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00619,0.56,0.44,0.12,0.029568,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00097,g__beta-lactamase,0.31,0.2,0.47,0.02914,DBN_,GM,TGM
s__bacteroides_stercoris,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.12,1,0.24,0.0288,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__histidine kinase,g__beta-lactamase,0.15,0.91,0.21,0.028665,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00056,g__phosphopyruvate hydratase,1,0.26,0.11,0.0286,DBN_,GM,TGM
s__bacteroides_faecis,g__aldose 1-epimerase,m__hmdb00764,0.22,1,0.13,0.0286,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb01149,g__ribulose-phosphate 3-epimerase,0.72,0.11,0.35,0.02772,DBN_,GM,TGM
s__clostridium_bolteae,g__phosphopyruvate hydratase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.1,0.6,0.46,0.0276,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__phosphopyruvate hydratase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.12,0.23,0.0276,DBN_,GM,TGM
s__ruminococcus_torques,g__endopeptidase clp,g__rna helicase,0.16,1,0.17,0.0272,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__fructose-bisphosphate aldolase,g__transaldolase,0.39,0.11,0.63,0.027027,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__fructose-bisphosphate aldolase,g__histidine kinase,0.39,0.15,0.46,0.02691,DBN_,GM,TGM
s__eubacterium_rectale,g__aldose 1-epimerase,g__phosphopyruvate hydratase,0.92,0.26,0.11,0.026312,DBN_,GM,TGM
s__bacteroides_ovatus,g__beta-lactamase,g__shikimate kinase,0.2,1,0.13,0.026,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb01149,g__peptidylprolyl isomerase,0.72,0.2,0.18,0.02592,DBN_,GM,TGM
s__bifidobacterium_longum,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.96,0.19,0.14,0.025536,DBN_,GM,TGM
s__ruminococcus_torques,g__histidine kinase,g__beta-lactamase,0.42,0.27,0.21,0.023814,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,0.36,0.11,0.6,0.02376,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00097,m__hmdb00619,0.31,0.47,0.16,0.023312,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__dna-directed rna polymerase,0.97,0.12,0.2,0.02328,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__transaldolase,g__5-formyltetrahydrofolate cyclo-ligase,0.23,1,0.1,0.023,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.13,0.23,0.76,0.022724,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,m__hmdb02322,0.26,0.79,0.11,0.022594,DBN_,GM,TGM
s__bifidobacterium_longum,g__aspartate ammonia-lyase,m__hmdb01149,0.24,0.83,0.11,0.021912,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00239,g__triose-phosphate isomerase,0.77,0.2,0.14,0.02156,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00043,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.1,0.93,0.23,0.02139,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__peptidylprolyl isomerase,g__transaldolase,0.83,0.23,0.11,0.020999,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__transaldolase,1,0.11,0.19,0.0209,DBN_,GM,TGM
s__clostridium_clostridioforme,g__l-serine ammonia-lyase,m__hmdb00619,1,0.13,0.16,0.0208,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__beta-lactamase,g__transaldolase,0.23,0.23,0.39,0.020631,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__peptidylprolyl isomerase,0.26,0.51,0.15,0.01989,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,0.62,0.11,0.26,0.017732,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00097,m__hmdb00619,0.31,0.47,0.12,0.017484,DBN_,GM,TGM
s__bacteroides_uniformis,g__peptidylprolyl isomerase,g__dihydrolipoyl dehydrogenase,0.2,0.62,0.14,0.01736,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,0.36,0.11,0.42,0.016632,DBN_,GM,TGM
s__bacteroides_uniformis,g__endopeptidase clp,g__rna helicase,0.36,0.27,0.17,0.016524,DBN_,GM,TGM
s__clostridium_bolteae,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,0.74,0.1,0.22,0.01628,DBN_,GM,TGM
s__bacteroides_fragilis,g__transaldolase,g__rna helicase,0.3,0.15,0.35,0.01575,DBN_,GM,TGM
s__escherichia_coli,g__methionyl aminopeptidase,g__endopeptidase clp,0.77,0.12,0.17,0.015708,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,m__hmdb01149,g__peptidylprolyl isomerase,0.17,0.51,0.18,0.015606,DBN_,GM,TGM
s__escherichia_coli,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,g__endopeptidase clp,1,0.12,0.13,0.0156,DBN_,GM,TGM
s__clostridium_clostridioforme,g__peptidylprolyl isomerase,g__dihydrolipoyl dehydrogenase,1,0.11,0.14,0.0154,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb01149,g__ribulose-phosphate 3-epimerase,0.72,0.11,0.19,0.015048,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__histidine kinase,1,0.15,0.1,0.015,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__histidine kinase,0.82,0.16,0.1,0.01312,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,m__hmdb01149,g__triose-phosphate isomerase,0.17,0.32,0.24,0.013056,DBN_,GM,TGM
s__escherichia_coli,g__endopeptidase clp,g__rna helicase,0.12,0.58,0.17,0.011832,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__5-formyltetrahydrofolate cyclo-ligase,0.12,0.98,0.1,0.01176,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00296,g__5-formyltetrahydrofolate cyclo-ligase,0.21,0.56,0.1,0.01176,DBN_,GM,TGM
s__bifidobacterium_longum,g__aspartate ammonia-lyase,g__histidine kinase,0.24,0.16,0.29,0.011136,DBN_,GM,TGM
s__haemophilus_parainfluenzae,m__hmdb00239,g__histidine kinase,0.21,0.15,0.31,0.009765,DBN_,GM,TGM
s__bacteroides_fragilis,g__rna helicase,g__transaldolase,0.15,0.3,0.21,0.00945,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,m__hmdb00239,g__triose-phosphate isomerase,0.2,0.32,0.14,0.00896,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__transaldolase,g__methionyl aminopeptidase,0.11,0.78,0.1,0.00858,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,g__dihydrolipoyl dehydrogenase,0.49,0.11,0.15,0.008085,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__rna helicase,0.26,0.27,0.11,0.007722,DBN_,GM,TGM
s__haemophilus_parainfluenzae,m__hmdb00239,g__histidine kinase,0.21,0.15,0.24,0.00756,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00097,g__beta-lactamase,0.31,0.2,0.12,0.00744,DBN_,GM,TGM
s__bifidobacterium_longum,g__histidine kinase,g__beta-lactamase,0.16,0.22,0.21,0.007392,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb01149,0.12,0.17,0.36,0.007344,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__peptidylprolyl isomerase,0.26,0.2,0.13,0.00676,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__beta-lactamase,0.19,0.22,0.16,0.006688,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.13,0.23,0.21,0.006279,DBN_,GM,TGM
s__bacteroides_fragilis,g__transaldolase,g__rna helicase,0.3,0.15,0.13,0.00585,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,m__hmdb01149,0.26,0.17,0.11,0.004862,DBN_,GM,TGM
s__bacteroides_fragilis,g__rna helicase,g__transaldolase,0.15,0.3,0.1,0.0045,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__dna-directed rna polymerase,m__hmdb00619,0.1,0.17,0.16,0.00272,DBN_,GM,TGM
s__bacteroides_dorei,s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,1,1,1,1,DBN_,TG,TTG
s__dialister_invisus,s__clostridium_bolteae,g__dna helicase,1,1,1,1,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__glucose-1-phosphate adenylyltransferase,s__bacteroides_thetaiotaomicron,1,1,1,1,DBN_,TG,TTG
s__veillonella_dispar,g__aspartate ammonia-lyase,s__bifidobacterium_longum,1,1,1,1,DBN_,TG,TTG
s__parabacteroides_distasonis,g__shikimate kinase,s__roseburia_inulinivorans,1,1,1,1,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,s__roseburia_inulinivorans,1,1,1,1,DBN_,TG,TTG
s__dialister_invisus,s__akkermansia_muciniphila,s__ruminococcus_torques,0.99,1,1,0.99,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,1,0.98,1,0.98,DBN_,TG,TTG
s__bacteroides_dorei,g__transaldolase,s__bacteroides_ovatus,0.96,1,1,0.96,DBN_,TG,TTG
s__dialister_invisus,s__bacteroides_ovatus,g__triose-phosphate isomerase,0.99,0.96,0.98,0.931392,DBN_,TG,TTG
s__dialister_invisus,g__triose-phosphate isomerase,s__bacteroides_finegoldii,0.96,0.94,1,0.9024,DBN_,TG,TTG
s__veillonella_unclassified,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,1,0.87,1,0.87,DBN_,TG,TTG
s__prevotella_copri,g__triose-phosphate isomerase,s__bacteroides_cellulosilyticus,1,0.96,0.87,0.8352,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,s__alistipes_shahii,g__peptidylprolyl isomerase,0.89,0.91,1,0.8099,DBN_,TG,TTG
s__alistipes_onderdonkii,s__clostridium_clostridioforme,g__peptidylprolyl isomerase,0.89,0.91,0.98,0.793702,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,g__aspartate ammonia-lyase,1,1,0.73,0.73,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,0.73,1,1,0.73,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__rna helicase,0.73,1,1,0.73,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__triose-phosphate isomerase,0.73,1,1,0.73,DBN_,TG,TTG
s__dialister_invisus,g__dna helicase,s__akkermansia_muciniphila,1,0.99,0.73,0.7227,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,g__aspartate ammonia-lyase,s__bifidobacterium_longum,1,0.61,1,0.61,DBN_,TG,TTG
s__parabacteroides_distasonis,g__shikimate kinase,s__faecalibacterium_prausnitzii,1,0.64,0.95,0.608,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,g__aspartate ammonia-lyase,1,0.7,0.81,0.567,DBN_,TG,TTG
s__dialister_invisus,s__ruminococcus_torques,g__dna helicase,1,1,0.56,0.56,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__aspartate ammonia-lyase,0.69,1,0.81,0.5589,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__methionyl aminopeptidase,0.99,0.84,0.62,0.515592,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_thetaiotaomicron,g__dna-directed rna polymerase,1,0.66,0.77,0.5082,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__dephospho-coa kinase,0.99,0.52,0.94,0.483912,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__dna-directed rna polymerase,0.73,0.63,1,0.4599,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,g__glutamate dehydrogenase,1,0.45,1,0.45,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__bifidobacterium_longum,g__aspartate ammonia-lyase,0.61,1,0.73,0.4453,DBN_,TG,TTG
s__veillonella_dispar,s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,0.98,0.45,1,0.441,DBN_,TG,TTG
s__bacteroides_vulgatus,s__alistipes_shahii,g__methionyl aminopeptidase,1,0.42,1,0.42,DBN_,TG,TTG
s__dialister_invisus,s__akkermansia_muciniphila,g__dna helicase,0.99,1,0.42,0.4158,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_fragilis,g__acetyl-coa c-acetyltransferase,1,1,0.41,0.41,DBN_,TG,TTG
s__alistipes_onderdonkii,s__ruminococcus_torques,g__rna helicase,0.41,1,1,0.41,DBN_,TG,TTG
s__clostridium_hathewayi,s__ruminococcus_torques,g__dna helicase,0.71,1,0.56,0.3976,DBN_,TG,TTG
s__veillonella_dispar,g__glutamate dehydrogenase,s__bacteroides_stercoris,0.45,0.99,0.89,0.396495,DBN_,TG,TTG
s__c2likevirus_unclassified,s__escherichia_coli,s__faecalibacterium_prausnitzii,1,1,0.37,0.37,DBN_,TG,TTG
s__bacteroides_dorei,s__bacteroides_ovatus,g__3-hydroxybutyryl-coa dehydrogenase,1,0.36,1,0.36,DBN_,TG,TTG
s__bacteroides_vulgatus,s__eubacterium_siraeum,s__alistipes_shahii,0.39,1,0.88,0.3432,DBN_,TG,TTG
s__dialister_invisus,g__triose-phosphate isomerase,s__akkermansia_muciniphila,0.96,0.99,0.34,0.323136,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__escherichia_coli,s__bifidobacterium_longum,0.52,0.61,1,0.3172,DBN_,TG,TTG
s__c2likevirus_unclassified,g__3-hydroxybutyryl-coa dehydrogenase,s__faecalibacterium_prausnitzii,0.32,1,0.99,0.3168,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,g__3-hydroxybutyryl-coa dehydrogenase,1,0.32,0.93,0.2976,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__dna-directed rna polymerase,0.69,0.55,0.77,0.292215,DBN_,TG,TTG
s__parabacteroides_unclassified,s__klebsiella_pneumoniae,g__aspartate ammonia-lyase,1,0.29,1,0.29,DBN_,TG,TTG
s__dialister_invisus,s__ruminococcus_torques,g__triose-phosphate isomerase,1,0.96,0.29,0.2784,DBN_,TG,TTG
s__anaerostipes_hadrus,g__glucose-1-phosphate adenylyltransferase,s__roseburia_intestinalis,0.61,0.42,1,0.2562,DBN_,TG,TTG
s__parabacteroides_merdae,g__superoxide dismutase,s__bacteroides_uniformis,0.89,0.31,0.88,0.242792,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__endopeptidase clp,0.69,0.35,1,0.2415,DBN_,TG,TTG
s__parabacteroides_merdae,s__bacteroides_uniformis,g__superoxide dismutase,0.31,0.89,0.87,0.240033,DBN_,TG,TTG
s__alistipes_finegoldii,s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.19,0.19,DBN_,TG,TTG
s__c2likevirus_unclassified,s__roseburia_inulinivorans,g__aspartate ammonia-lyase,1,0.7,0.27,0.189,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_caccae,g__phosphoglycerate kinase,0.23,0.82,1,0.1886,DBN_,TG,TTG
s__parabacteroides_distasonis,g__beta-lactamase,s__eubacterium_siraeum,0.91,0.94,0.22,0.188188,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,g__thymidylate synthase,s__roseburia_inulinivorans,1,0.21,0.87,0.1827,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__pyruvate carboxylase,0.99,1,0.18,0.1782,DBN_,TG,TTG
s__dorea_formicigenerans,s__eubacterium_ventriosum,g__dephospho-coa kinase,0.83,0.22,0.94,0.171644,DBN_,TG,TTG
s__parabacteroides_distasonis,s__faecalibacterium_prausnitzii,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.64,0.26,1,0.1664,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_caccae,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.39,0.4,1,0.156,DBN_,TG,TTG
s__clostridium_hathewayi,s__ruminococcus_torques,g__phosphoglycerate kinase,0.71,0.98,0.22,0.153076,DBN_,TG,TTG
