confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__clostridium_clostridioforme,g__dephospho-coa kinase,g__glutamate dehydrogenase,1,0.78,0.26,0.2028,DBN_,GM,TGM
s__alistipes_shahii,g__phosphopyruvate hydratase,g__superoxide dismutase,0.44,0.46,1,0.2024,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,1,0.36,0.56,0.2016,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__dihydrolipoyl dehydrogenase,0.29,1,0.69,0.2001,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,1,1,0.2,0.2,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,g__peptidylprolyl isomerase,1,0.2,1,0.2,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__transaldolase,1,1,0.2,0.2,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00030,m__hmdb00239,0.98,0.22,0.92,0.198352,DBN_,GM,TGM
s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__transaldolase,1,0.99,0.2,0.198,DBN_,GM,TGM
s__bacteroides_uniformis,g__transaldolase,g__dihydrolipoyl dehydrogenase,0.94,1,0.21,0.1974,DBN_,GM,TGM
s__clostridium_clostridioforme,g__phosphatidate cytidylyltransferase,g__endopeptidase clp,1,0.47,0.42,0.1974,DBN_,GM,TGM
s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb01149,1,0.75,0.26,0.195,DBN_,GM,TGM
s__clostridium_bolteae,g__5-formyltetrahydrofolate cyclo-ligase,g__phosphopyruvate hydratase,0.47,1,0.41,0.1927,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,m__hmdb00014,0.94,0.32,0.64,0.192512,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00289,m__hmdb00056,1,0.31,0.62,0.1922,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__thymidylate synthase,g__aldose 1-epimerase,1,1,0.19,0.19,DBN_,GM,TGM
s__bacteroides_caccae,g__transaldolase,g__peptidylprolyl isomerase,1,0.2,0.95,0.19,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,m__hmdb00014,0.94,0.32,0.63,0.189504,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb01257,g__phosphatidate cytidylyltransferase,1,0.82,0.23,0.1886,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00014,g__glucose-1-phosphate adenylyltransferase,1,0.36,0.52,0.1872,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb01149,g__histidine kinase,0.85,0.36,0.61,0.18666,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.48,0.68,0.56,0.182784,DBN_,GM,TGM
s__alistipes_shahii,g__5-formyltetrahydrofolate cyclo-ligase,g__phosphopyruvate hydratase,1,0.44,0.41,0.1804,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__phosphoglycerate kinase,0.46,0.45,0.87,0.18009,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00251,g__acetyl-coa c-acetyltransferase,0.45,1,0.4,0.18,DBN_,GM,TGM
s__eubacterium_rectale,g__dihydrolipoyl dehydrogenase,g__glucose-1-phosphate adenylyltransferase,1,1,0.18,0.18,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,g__superoxide dismutase,1,0.9,0.2,0.18,DBN_,GM,TGM
s__bacteroides_caccae,g__superoxide dismutase,g__peptidylprolyl isomerase,0.9,0.2,0.99,0.1782,DBN_,GM,TGM
s__eubacterium_siraeum,g__phosphoglycerate kinase,m__hmdb00097,0.99,1,0.18,0.1782,DBN_,GM,TGM
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.68,0.26,0.1768,DBN_,GM,TGM
s__bacteroides_finegoldii,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.47,1,0.37,0.1739,DBN_,GM,TGM
s__bacteroides_uniformis,g__transaldolase,g__acetyl-coa c-acetyltransferase,0.94,0.71,0.26,0.173524,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00089,m__hmdb00296,0.35,0.74,0.66,0.17094,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,m__hmdb00089,0.8,0.35,0.61,0.1708,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__glutamate dehydrogenase,1,1,0.17,0.17,DBN_,GM,TGM
s__akkermansia_muciniphila,g__methionyl aminopeptidase,g__glutamate dehydrogenase,1,1,0.17,0.17,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00089,1,1,0.17,0.17,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00251,g__shikimate kinase,0.45,1,0.37,0.1665,DBN_,GM,TGM
s__bacteroides_uniformis,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.71,0.9,0.26,0.16614,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__superoxide dismutase,g__glutamate decarboxylase,1,0.69,0.24,0.1656,DBN_,GM,TGM
s__clostridium_clostridioforme,g__glutamate dehydrogenase,g__endopeptidase clp,0.78,0.47,0.45,0.16497,DBN_,GM,TGM
s__bacteroides_stercoris,g__uridine kinase,m__hmdb00089,1,0.97,0.17,0.1649,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00209,g__acetyl-coa c-acetyltransferase,0.53,1,0.31,0.1643,DBN_,GM,TGM
s__eubacterium_ventriosum,g__phosphopyruvate hydratase,m__hmdb00043,0.36,1,0.45,0.162,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphoglycerate kinase,g__histidine kinase,0.95,0.19,0.89,0.160645,DBN_,GM,TGM
s__akkermansia_muciniphila,g__methionyl aminopeptidase,g__l-serine ammonia-lyase,1,1,0.16,0.16,DBN_,GM,TGM
s__bacteroides_fragilis,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,1,1,0.16,0.16,DBN_,GM,TGM
s__bacteroides_finegoldii,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.47,1,0.34,0.1598,DBN_,GM,TGM
s__clostridium_bolteae,g__pyruvate carboxylase,m__hmdb01257,1,0.29,0.55,0.1595,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,g__dna helicase,0.27,0.73,0.8,0.15768,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.95,0.18,0.92,0.15732,DBN_,GM,TGM
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.68,0.23,0.1564,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.95,0.18,0.9,0.1539,DBN_,GM,TGM
s__bacteroides_uniformis,g__l-serine ammonia-lyase,g__dihydrolipoyl dehydrogenase,0.42,1,0.36,0.1512,DBN_,GM,TGM
s__eubacterium_siraeum,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb00619,0.58,1,0.26,0.1508,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__rna helicase,g__fructose-bisphosphate aldolase,1,1,0.15,0.15,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00043,m__hmdb00014,1,0.15,1,0.15,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00030,0.27,1,0.55,0.1485,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00014,1,0.32,0.46,0.1472,DBN_,GM,TGM
s__bacteroides_uniformis,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.71,0.9,0.23,0.14697,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb01149,g__glucose-1-phosphate adenylyltransferase,0.85,0.19,0.9,0.14535,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,g__transaldolase,0.31,1,0.46,0.1426,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.32,1,0.44,0.1408,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__phosphoglycerate kinase,g__triose-phosphate isomerase,0.88,1,0.16,0.1408,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__triose-phosphate isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.14,0.14,DBN_,GM,TGM
s__clostridium_bolteae,g__phosphatidate cytidylyltransferase,g__phosphopyruvate hydratase,1,1,0.14,0.14,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00630,0.48,0.29,1,0.1392,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__dephospho-coa kinase,0.46,0.33,0.91,0.138138,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00209,m__hmdb00014,0.53,1,0.26,0.1378,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.95,0.39,0.37,0.137085,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__glucose-1-phosphate adenylyltransferase,0.48,0.36,0.79,0.136512,DBN_,GM,TGM
s__bacteroides_fragilis,g__glutamate dehydrogenase,g__glucose-1-phosphate adenylyltransferase,0.54,1,0.25,0.135,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,g__3-hydroxybutyryl-coa dehydrogenase,0.33,0.68,0.6,0.13464,DBN_,GM,TGM
s__bacteroides_uniformis,g__l-serine ammonia-lyase,g__dihydrolipoyl dehydrogenase,0.42,1,0.32,0.1344,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00251,0.48,0.45,0.62,0.13392,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__l-serine ammonia-lyase,0.94,1,0.14,0.1316,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__phosphopyruvate hydratase,0.52,0.32,0.79,0.131456,DBN_,GM,TGM
s__clostridium_bolteae,g__dna helicase,g__5-formyltetrahydrofolate cyclo-ligase,0.34,0.47,0.82,0.131036,DBN_,GM,TGM
s__eubacterium_rectale,g__aspartate ammonia-lyase,g__endopeptidase clp,0.97,0.54,0.25,0.13095,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__phosphoglycerate kinase,1,0.17,0.77,0.1309,DBN_,GM,TGM
s__clostridium_clostridioforme,g__l-serine ammonia-lyase,g__aldose 1-epimerase,1,0.15,0.87,0.1305,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__histidine kinase,1,0.87,0.15,0.1305,DBN_,GM,TGM
s__akkermansia_muciniphila,g__endopeptidase clp,g__ribulose-phosphate 3-epimerase,1,0.45,0.29,0.1305,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__rna helicase,g__l-serine ammonia-lyase,1,0.13,1,0.13,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__rna helicase,0.13,1,1,0.13,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__triose-phosphate isomerase,0.13,1,1,0.13,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,g__uridine kinase,1,0.27,0.47,0.1269,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.95,0.39,0.34,0.12597,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00296,g__l-serine ammonia-lyase,0.66,1,0.19,0.1254,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,g__methionyl aminopeptidase,0.27,0.51,0.9,0.12393,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.31,0.47,0.85,0.123845,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.88,1,0.14,0.1232,DBN_,GM,TGM
s__akkermansia_muciniphila,g__triose-phosphate isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,0.88,0.14,0.1232,DBN_,GM,TGM
s__clostridium_clostridioforme,g__dihydrolipoyl dehydrogenase,g__aldose 1-epimerase,0.84,0.15,0.97,0.12222,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__l-serine ammonia-lyase,0.29,0.42,1,0.1218,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__uridine kinase,0.8,0.95,0.16,0.1216,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00030,0.27,1,0.45,0.1215,DBN_,GM,TGM
s__bacteroides_uniformis,g__transaldolase,g__acetyl-coa c-acetyltransferase,0.94,0.71,0.18,0.120132,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.12,0.12,DBN_,GM,TGM
s__bacteroides_ovatus,g__dna helicase,g__shikimate kinase,1,1,0.12,0.12,DBN_,GM,TGM
s__akkermansia_muciniphila,g__endopeptidase clp,g__triose-phosphate isomerase,1,1,0.12,0.12,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00089,m__hmdb00619,1,1,0.12,0.12,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00043,m__hmdb00630,1,0.12,1,0.12,DBN_,GM,TGM
s__clostridium_bolteae,g__peptidylprolyl isomerase,m__hmdb02322,0.97,0.95,0.13,0.119795,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00619,m__hmdb00020,1,0.46,0.26,0.1196,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__endopeptidase clp,g__triose-phosphate isomerase,0.98,1,0.12,0.1176,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__glutamate dehydrogenase,0.45,1,0.26,0.117,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb01257,g__superoxide dismutase,1,0.9,0.13,0.117,DBN_,GM,TGM
s__clostridium_bolteae,g__beta-lactamase,m__hmdb00619,0.43,0.32,0.85,0.11696,DBN_,GM,TGM
s__bacteroides_uniformis,g__peptidylprolyl isomerase,g__acetyl-coa c-acetyltransferase,0.61,0.71,0.27,0.116937,DBN_,GM,TGM
s__clostridium_bolteae,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.97,1,0.12,0.1164,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__aldose 1-epimerase,1,0.12,0.97,0.1164,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,m__hmdb00014,1,0.18,0.64,0.1152,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,g__transaldolase,0.31,1,0.37,0.1147,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dna-directed rna polymerase,g__rna helicase,0.13,1,0.88,0.1144,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,m__hmdb00296,0.74,0.29,0.53,0.113738,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,m__hmdb00014,1,0.18,0.63,0.1134,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__transaldolase,1,0.94,0.12,0.1128,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00097,g__phosphoglycerate kinase,1,0.45,0.25,0.1125,DBN_,GM,TGM
s__alistipes_shahii,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.96,0.45,0.26,0.11232,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00014,1,0.32,0.35,0.112,DBN_,GM,TGM
s__roseburia_intestinalis,g__glutamate decarboxylase,g__fructose-bisphosphate aldolase,1,0.92,0.12,0.1104,DBN_,GM,TGM
s__ruminococcus_torques,g__ribulose-phosphate 3-epimerase,g__shikimate kinase,0.92,1,0.12,0.1104,DBN_,GM,TGM
s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,1,0.55,0.2,0.11,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__aldose 1-epimerase,m__hmdb00619,1,1,0.11,0.11,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__triose-phosphate isomerase,m__hmdb00619,1,1,0.11,0.11,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00619,1,1,0.11,0.11,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00097,m__hmdb00619,1,1,0.11,0.11,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__histidine kinase,1,0.99,0.11,0.1089,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00251,g__shikimate kinase,0.45,1,0.24,0.108,DBN_,GM,TGM
s__clostridium_bolteae,g__triose-phosphate isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.77,1,0.14,0.1078,DBN_,GM,TGM
s__bacteroides_finegoldii,g__dna-directed rna polymerase,g__rna helicase,0.12,1,0.88,0.1056,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,m__hmdb00289,0.31,1,0.34,0.1054,DBN_,GM,TGM
s__ruminococcus_torques,g__dihydrolipoyl dehydrogenase,m__hmdb00043,0.99,0.22,0.48,0.104544,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__dihydrolipoyl dehydrogenase,0.52,1,0.2,0.104,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00296,g__dihydrolipoyl dehydrogenase,0.74,1,0.14,0.1036,DBN_,GM,TGM
s__clostridium_bolteae,g__glutamate decarboxylase,g__ribulose-phosphate 3-epimerase,1,0.11,0.94,0.1034,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__phosphatidate cytidylyltransferase,0.8,0.14,0.92,0.10304,DBN_,GM,TGM
s__alistipes_shahii,g__phosphoglycerate kinase,g__histidine kinase,0.44,0.8,0.29,0.10208,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,g__aldose 1-epimerase,0.72,1,0.14,0.1008,DBN_,GM,TGM
s__bacteroides_stercoris,g__uridine kinase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.1,0.1,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00630,g__dephospho-coa kinase,1,1,0.1,0.1,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__peptidylprolyl isomerase,g__triose-phosphate isomerase,1,1,0.1,0.1,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00619,1,1,0.1,0.1,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00097,m__hmdb00619,1,1,0.1,0.1,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,m__hmdb01257,1,1,0.1,0.1,DBN_,GM,TGM
s__alistipes_shahii,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.96,0.45,0.23,0.09936,DBN_,GM,TGM
s__bacteroides_finegoldii,g__phosphoglycerate kinase,g__histidine kinase,0.45,0.76,0.29,0.09918,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__phosphopyruvate hydratase,g__histidine kinase,1,0.99,0.1,0.099,DBN_,GM,TGM
s__bacteroides_fragilis,g__glucose-1-phosphate adenylyltransferase,m__hmdb00195,1,0.15,0.66,0.099,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.22,0.69,0.65,0.09867,DBN_,GM,TGM
s__clostridium_bolteae,g__pyruvate carboxylase,m__hmdb01257,1,0.29,0.34,0.0986,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,m__hmdb00056,0.32,0.32,0.96,0.098304,DBN_,GM,TGM
s__eubacterium_siraeum,g__peptidylprolyl isomerase,m__hmdb00251,0.92,0.11,0.97,0.098164,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__histidine kinase,0.52,0.19,0.99,0.097812,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00089,g__transaldolase,0.97,1,0.1,0.097,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb00043,g__dihydrolipoyl dehydrogenase,0.22,0.99,0.44,0.095832,DBN_,GM,TGM
s__eubacterium_rectale,g__aspartate ammonia-lyase,g__endopeptidase clp,0.97,0.54,0.18,0.094284,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__l-serine ammonia-lyase,g__aldose 1-epimerase,0.98,0.11,0.87,0.093786,DBN_,GM,TGM
s__eubacterium_ventriosum,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.36,0.26,0.0936,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,g__dna-directed rna polymerase,0.72,0.13,1,0.0936,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,m__hmdb01257,0.32,0.29,1,0.0928,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb01149,g__histidine kinase,0.19,0.8,0.61,0.09272,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__triose-phosphate isomerase,0.13,1,0.71,0.0923,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.24,0.48,0.8,0.09216,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,m__hmdb00251,0.33,0.45,0.62,0.09207,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,1,0.92,0.1,0.092,DBN_,GM,TGM
s__clostridium_bolteae,g__dephospho-coa kinase,g__glutamate dehydrogenase,0.96,0.33,0.29,0.091872,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,1,0.45,0.2,0.09,DBN_,GM,TGM
s__bacteroides_faecis,g__glutamate dehydrogenase,m__hmdb01149,0.35,0.75,0.34,0.08925,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,g__endopeptidase clp,0.74,1,0.12,0.0888,DBN_,GM,TGM
s__bacteroides_uniformis,g__methionyl aminopeptidase,g__dna-directed rna polymerase,0.4,0.79,0.28,0.08848,DBN_,GM,TGM
s__akkermansia_muciniphila,g__phosphatidate cytidylyltransferase,g__endopeptidase clp,0.21,1,0.42,0.0882,DBN_,GM,TGM
s__akkermansia_muciniphila,g__uridine kinase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,0.88,0.1,0.088,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,m__hmdb00296,0.74,0.29,0.41,0.087986,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__l-serine ammonia-lyase,g__rna helicase,0.98,0.39,0.23,0.087906,DBN_,GM,TGM
s__bacteroides_uniformis,g__shikimate kinase,g__dna-directed rna polymerase,1,0.79,0.11,0.0869,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00056,g__pyruvate carboxylase,0.11,1,0.79,0.0869,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__phosphopyruvate hydratase,g__dna-directed rna polymerase,0.18,0.48,1,0.0864,DBN_,GM,TGM
s__clostridium_bolteae,g__glutamate decarboxylase,g__glutamate dehydrogenase,1,0.33,0.26,0.0858,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.22,0.69,0.56,0.085008,DBN_,GM,TGM
s__bacteroides_finegoldii,g__beta-lactamase,m__hmdb00619,0.1,1,0.85,0.085,DBN_,GM,TGM
s__eubacterium_ventriosum,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.36,0.23,0.0828,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__glutamate decarboxylase,g__fructose-bisphosphate aldolase,0.69,1,0.12,0.0828,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00030,g__aldose 1-epimerase,0.19,0.99,0.44,0.082764,DBN_,GM,TGM
s__clostridium_bolteae,g__dephospho-coa kinase,g__glutamate dehydrogenase,0.96,0.33,0.26,0.082368,DBN_,GM,TGM
s__bacteroides_uniformis,g__glucose-1-phosphate adenylyltransferase,m__hmdb00195,0.43,0.29,0.66,0.082302,DBN_,GM,TGM
s__bacteroides_finegoldii,g__phosphoglycerate kinase,m__hmdb00097,0.45,1,0.18,0.081,DBN_,GM,TGM
s__ruminococcus_torques,g__dna helicase,g__shikimate kinase,0.67,1,0.12,0.0804,DBN_,GM,TGM
s__bacteroides_caccae,g__dna helicase,g__shikimate kinase,0.67,1,0.12,0.0804,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00014,m__hmdb00089,0.32,1,0.25,0.08,DBN_,GM,TGM
s__clostridium_clostridioforme,g__phosphatidate cytidylyltransferase,g__endopeptidase clp,1,0.47,0.17,0.0799,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__methionyl aminopeptidase,g__glutamate dehydrogenase,0.47,1,0.17,0.0799,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00296,g__l-serine ammonia-lyase,0.66,1,0.12,0.0792,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__peroxiredoxin,0.52,0.49,0.31,0.078988,DBN_,GM,TGM
s__eubacterium_rectale,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,1,0.49,0.16,0.0784,DBN_,GM,TGM
s__bacteroides_ovatus,g__glucose-1-phosphate adenylyltransferase,m__hmdb00209,0.36,0.53,0.41,0.078228,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__endopeptidase clp,0.46,1,0.17,0.0782,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__dna-directed rna polymerase,1,0.13,0.6,0.078,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00014,m__hmdb00043,0.15,1,0.52,0.078,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00296,g__dihydrolipoyl dehydrogenase,0.66,0.84,0.14,0.077616,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__glucose-1-phosphate adenylyltransferase,1,0.43,0.18,0.0774,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphopyruvate hydratase,g__l-serine ammonia-lyase,0.92,0.42,0.2,0.07728,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,m__hmdb00056,0.8,0.64,0.15,0.0768,DBN_,GM,TGM
s__bacteroides_faecis,g__phosphatidate cytidylyltransferase,g__phosphopyruvate hydratase,0.74,0.74,0.14,0.076664,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__phosphopyruvate hydratase,0.64,0.92,0.13,0.076544,DBN_,GM,TGM
