subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
47	29	0.011920781	0.077075696	0.01083406	0.008251158	0.070754395	0.054021217	0.01074487	0.004334075	0.019626394	0.013471937	0.072073221	0.229546673	0.04070235	0.076376959	0.164141673	0.09424469	0.068835897	0.044751032	0.031119883	0.081710583	0.269428457	0.010653056	0.023759581	0.074114684	0.114728632	0.008032465	0.032577064	0.002084776	0	0	0.007817749	0.066065801	0.075492964	0.006971957	0.001580401	1.25E-06	0	0.088725838	0.009162888	0.002679951	0	0.096934702	4.17E-06	0	4.47E-05	0.037930586	0.000463792	0.000155483	0.000922294	0.00020521	0.000500754	0.032346295	0.002232832	5.01E-08	0	0.000279331	0	0	3.85E-06	0.001685277	0.000854589	0	1.85E-05	0.020227428	0	5.69E-05	0.000118022	8.80E-05	0.000513033	0.001831464	0	0.001887468	0.000990153	0.017901611	0	0.318599498	0.0408848	0	0	0.008920671	0.006506364	0	0.000133089	0	2.36E-07	0.155264048	0.001858272	4.29E-05	0	3.85E-06	0	0.047213697	0.002758836	0	0	0	2.54E-08	0.05644919	0.000690648
47	30	0.012734128	0.075251958	0.0114821	0.008787031	0.070954063	0.056284643	0.007859685	0.005807138	0.019779214	0.014024311	0.073402705	0.225538113	0.042405513	0.076255629	0.172124238	0.090702724	0.073582787	0.044872391	0.029149908	0.082407181	0.260964932	0.00885221	0.023673675	0.073349973	0.109250476	0.010287914	0.033603764	0.002353804	0.002597172	0.03676446	0.008424805	0.068796625	0.075788067	0.007517072	0.001284534	1.14E-06	0	0.043036757	0.010140974	0.002493792	0	0.065314442	0	0	4.46E-05	0.028813756	0.000463619	0.00014992	0.000852801	8.50E-05	0.000497473	0.065965709	0.002155348	0	0	0.000185448	0	0	4.22E-06	0.001762958	0.000843477	0	1.94E-05	0.025426414	0	5.08E-05	0.000126854	7.56E-05	0.000556424	0.002334929	0	0.001581158	0.000802312	0.021596982	0	0.358366805	0.083335437	0	0	0.007468368	0.006039686	0	0	0	0	0.14000316	0.002130645	5.06E-05	0	3.73E-06	0	0.040886211	0.002584308	0	0	0	0	0.045062081	0.00068237
47	31	0.013512069	0.072811205	0.012084816	0.009340536	0.070578437	0.058071546	0.005061934	0.007361596	0.019799289	0.014817025	0.074320099	0.220363502	0.043880089	0.07555646	0.178484803	0.086882646	0.077712175	0.045016326	0.027008301	0.082537787	0.252107712	0.007220498	0.023526741	0.072197462	0.100897656	0.012541306	0.034528229	0.002782862	0.01224337	0.105109212	0.009006959	0.071573351	0.075736433	0.008029022	0.001208305	1.01E-06	0	0.02276176	0.010794056	0.00236038	0	0.036433554	0	0.000340619	4.39E-05	0.016044954	0.0004576	0.000143063	0.00077351	0	0.000488761	0.096717561	0.002067171	0	0	9.70E-05	0	0	4.50E-06	0.001810413	0.000822946	0	1.99E-05	0.031366465	0	4.42E-05	0.000134617	6.28E-05	0.000591321	0.002554403	0	0.001272763	0.000624715	0.018465144	0	0.417424385	0.10528211	0	0	0.006094443	0.005323494	0	0	0	0	0.116237056	0.002394251	5.78E-05	0	3.56E-06	0	0.034943823	0.002567843	0	0	0	0	0.028194706	0.000665041
47	32	0.014285583	0.070111431	0.012668755	0.009930305	0.069923561	0.059551716	0.002446657	0.008968706	0.019768264	0.015927556	0.075098509	0.215086343	0.045263573	0.07460796	0.183759067	0.083294729	0.081424972	0.045384886	0.024852899	0.082426067	0.244195939	0.005851715	0.023425989	0.070978336	0.08982962	0.014776638	0.035487767	0.003378557	0.022442713	0.165840234	0.009581616	0.074675761	0.075647349	0.008522512	0.001301699	8.60E-07	0	0.019684792	0.011034056	0.002282848	0	0.035084077	0	0.001824139	4.23E-05	0.004514266	0.000442698	0.00013414	0.000682953	0	0.00047162	0.092132152	0.001958929	0	0	1.80E-05	0	0	4.64E-06	0.0018118	0.000787691	0	1.99E-05	0.037710599	0	3.72E-05	0.000140038	5.00E-05	0.000611673	0.002508887	0	0.000968893	0.000463506	0.005736717	0	0.506388184	0.080596542	0	0	0.004959289	0.004397257	0	0	0	0	0.103229888	0.002620005	6.38E-05	0	3.34E-06	0	0.029441895	0.002665168	0	0	0	0	0.014101167	0.00063461
47	33	0.015049915	0.067248671	0.013227436	0.010550585	0.069051983	0.060723923	6.45E-05	0.010592016	0.019703717	0.017395467	0.075779391	0.21000367	0.046566287	0.073485872	0.187969092	0.080130369	0.084711334	0.046037235	0.022731912	0.082128819	0.237666882	0.004800876	0.023401292	0.069767987	0.077764426	0.016960434	0.036517897	0.004143757	0.032989285	0.192207856	0.01014298	0.078182864	0.075584386	0.008991427	0.001508457	7.05E-07	0	0.024861807	0.010864353	0.002273217	0	0.054319324	0	0.003851012	3.99E-05	0	0.000419453	0.000123503	0.000586349	0	0.000446787	0.045551989	0.001836216	0	0	0	0	0	4.64E-06	0.001765467	0.000738878	0	1.94E-05	0.044158217	0	3.01E-05	0.000142719	3.78E-05	0.000615723	0.002252169	0	0.000687497	0.000329262	0	0	0.583028842	0.042628991	0	0	0.004245817	0.003359764	0	0	0	0	0.103508436	0.002792149	6.82E-05	0	3.06E-06	0	0.024677512	0.002837017	0	0	0	0	0.008398284	0.000592378
47	34	0.015775593	0.064194345	0.01373223	0.011178764	0.067902262	0.061480793	0	0.01218001	0.019588501	0.019236602	0.076272757	0.205037979	0.047719481	0.072134108	0.190822474	0.077438938	0.08741708	0.046956403	0.020649674	0.081557474	0.232542767	0.004115369	0.023442443	0.068517769	0.074259309	0.019033769	0.037593545	0.005077253	0.0436443	0.158627822	0.010668619	0.082049038	0.075479548	0.009414726	0.001997488	6.24E-07	0	0.029214791	0.011685842	0.002641228	0	0.026404696	0	0.007164546	4.16E-05	0	0.000440411	0.000126364	0.000553791	0	0.000470408	0.018347089	0.001930016	0	0	0	0	0	5.07E-06	0.001894845	0.000768337	0	2.08E-05	0.047296937	0	2.64E-05	0.000161268	3.05E-05	0.000682703	0.002098339	0	0.000502263	0.00025954	0.012325737	0	0.533880421	0.115475965	0	0	0.004524762	0.002620473	0	0	0	0	0.085620269	0.003281462	8.00E-05	0	3.11E-06	0	0.023605834	0.003438498	0	0	0	0	0.008250916	0.000611934
47	35	0.016363588	0.060679812	0.014094714	0.011742303	0.066143706	0.061457152	0	0.013619901	0.019326432	0.021377976	0.076174049	0.199315222	0.048451373	0.070211896	0.191226624	0.074977727	0.089010092	0.047929797	0.018541663	0.08029452	0.227946462	0.003833075	0.023444143	0.066909329	0.096542041	0.020844811	0.038529663	0.006151539	0.053915192	0.105272871	0.011088737	0.085870284	0.074958655	0.00972977	0.002377224	4.82E-07	0	0.011494107	0.011220372	0.002904945	0	0.005851503	0	0.010774926	3.91E-05	0.002905385	0.000418134	0.000117267	0.000469574	0	0.000449383	0.011195668	0.001859411	0	0	0	0	0	4.96E-06	0.001827103	0.00072252	0	2.00E-05	0.014455261	0	2.04E-05	0.000164899	2.13E-05	0.000680533	0.001642924	0	0.000293421	0.000197209	0.3000248	0	0.262228549	0.05463208	0	0	0.004636002	0.001606396	0	0	0	0	0.041612053	0.003472852	8.43E-05	0	2.85E-06	0	0.021370177	0.003813373	0	0	0	0	0.009365247	0.000570724
47	36	0.016381813	0.055414688	0.01394584	0.011923255	0.062257015	0.059129768	0	0.01448709	0.0184635	0.023243646	0.073633668	0.188360682	0.047542452	0.066116364	0.184467349	0.071144063	0.087218654	0.047782449	0.016066639	0.076445215	0.218764136	0.003915466	0.02285044	0.063407301	0.180617825	0.021780185	0.038367585	0.00717541	0.061895871	0.250294946	0.011107442	0.087444199	0.072236154	0.009678072	0.002638325	3.36E-07	0	0.005539174	0.010147092	0.003155197	0	0.004610617	0	0.014431747	3.49E-05	0.007148636	0.000378476	0.000104094	0.000377146	0	0.00041091	0.016230542	0.00173372	0	0	0	0	0	4.57E-06	0.001667804	0.000647605	0	1.81E-05	0.010806068	0	1.45E-05	0.000160906	1.34E-05	0.000643086	0.001113277	0	0.000126114	0.000168583	0.505013871	0	0.042638261	0.011165679	0	0	0.004451524	0.00067317	0	0	1.56E-05	0	0.011117979	0.003491944	8.41E-05	0	2.50E-06	0	0.019574184	0.004038634	0	0	0	0	0.010250356	0.000506578
47	37	0.015691581	0.048484327	0.013181757	0.011601346	0.056132025	0.054241534	0	0.014560346	0.016938413	0.024476298	0.068305675	0.171773613	0.044695472	0.059729372	0.169736144	0.065784856	0.081511708	0.046151444	0.0133397	0.069773054	0.204187047	0.004334308	0.021539689	0.057848466	0.323298948	0.021560336	0.036824553	0.007988033	0.066208909	0.675574626	0.010628979	0.085934398	0.066998406	0.009182513	0.002973361	2.24E-07	0	0.034715044	0.009465355	0.003653594	0	0.007414851	0	0.0189387	3.23E-05	0.009561985	0.000357641	9.68E-05	0.000314703	0	0.00039404	0.025350142	0.001714859	0	0	0	0	0	4.33E-06	0.001576728	0.000605619	0	1.70E-05	0.077734578	0	1.02E-05	0.00016411	8.37E-06	0.000630822	0.000673572	0	1.68E-05	0.00018828	0.37257341	0	0.033779067	0.140495734	0	0	0.004164713	0	0	0	0.00020077	0	0.016431129	0.003655152	8.71E-05	0	2.28E-06	0	0.019833852	0.004446342	0	0	0	0	0.01074053	0.000468448
47	38	0.015223976	0.04303747	0.012593841	0.011451259	0.051314464	0.050160503	0	0.014656329	0.015802547	0.026400764	0.064377265	0.1602486	0.042617476	0.054814958	0.157577442	0.062941304	0.076870967	0.045749625	0.011262411	0.064625461	0.196596527	0.005303946	0.02080991	0.053830174	0.417585847	0.021426398	0.036089936	0.008993283	0.070343592	0.963227241	0.010284329	0.086327517	0.063347487	0.008792959	0.00396996	1.53E-07	0	0.077378056	0.010637149	0.005169173	0	0.01309478	0	0.02723554	3.60E-05	0.012317648	0.000412276	0.000110272	0.000319854	0	0.000463347	0.042470333	0.002103592	0	0	0	0	0	4.93E-06	0.001801732	0.00069021	0	1.93E-05	0.165385499	0	8.12E-06	0.000204488	6.32E-06	0.000750469	0.000347568	0	0	0.00030237	0.000844415	0	0.13465491	0.322163094	0	0	0.004487624	0	0	0	0.000438547	0	0.071550133	0.004656979	0.000109578	0	2.55E-06	0	0.025045195	0.005930675	0	0	0	0	0.014091868	0.000527183
47	39	0.015628074	0.040503281	0.012695647	0.011980645	0.049674675	0.048759622	0	0.015443491	0.015668751	0.030458659	0.064406268	0.160027798	0.043053703	0.053398682	0.153982116	0.065276487	0.076345368	0.048662198	0.010140877	0.063445737	0.204366323	0.007190073	0.021551827	0.053422759	0.395075107	0.022340257	0.037765081	0.010713341	0.077896126	0.83652351	0.010507711	0.092682297	0.063829124	0.008869994	0.004025431	4.45E-08	0	0.070161788	0.009226802	0.005664085	0	0.016370786	0	0.026723809	3.11E-05	0.010840116	0.000371895	9.87E-05	0.00025549	0	0.000428831	0.049878311	0.002052495	0	0	0	0	0	4.31E-06	0.001593353	0.000614616	0	1.69E-05	0.135811676	0	4.44E-06	0.000199735	4.47E-06	0.000694322	0	0	0	0.000404911	0	0	0.171696619	0.25506957	0	0	0.003666347	0	0	0	0.000563875	0	0.14755853	0.004635279	0.000107499	0	2.23E-06	0	0.024342517	0.006140816	0	0	0	0	0.016914459	0.000462919
47	40	0.016309932	0.038852721	0.012962204	0.012770667	0.04890937	0.047736226	0	0.016364723	0.015874838	0.036123301	0.065734954	0.164703025	0.044277693	0.053076097	0.151866544	0.070686957	0.076607397	0.053421675	0.009415189	0.063424661	0.220800611	0.010089783	0.023024269	0.054399741	0.298282978	0.023477425	0.040593135	0.013001635	0.086652883	0.578438952	0.010888187	0.102296903	0.065918009	0.009045717	0.004610726	0	0	0.060582696	0.009181946	0.007122723	0	0.021947717	0	0.025025763	3.08E-05	0.009940631	0.000391003	0.000103484	0.000241201	0	0.000465594	0.061946905	0.002371078	0	0	0	0	0	4.28E-06	0.001619946	0.00063657	0	1.69E-05	0.098312525	0	2.14E-06	0.000227863	5.63E-06	0.000743679	0	0	0	0.000633352	2.55E-05	0	0.210705943	0.155357116	0	0	0.003511643	0	0	0	0.000736001	0	0.221305885	0.005371642	0.000122561	0	2.29E-06	0	0.026271113	0.007349822	0	0	0	0	0.029516617	0.00047214
47	41	0.016365764	0.035955164	0.01265725	0.01312493	0.046295794	0.044309394	0	0.016473747	0.015555634	0.041689902	0.064753637	0.16564731	0.043841788	0.050933124	0.142494056	0.075754005	0.073269549	0.057329171	0.008603111	0.061042312	0.23494232	0.013676627	0.024041944	0.053844713	0.214361893	0.023496186	0.04246006	0.015240502	0.091773602	0.5740883	0.010814204	0.109955128	0.066074913	0.008802601	0.002283383	0	0	0.029968146	0.004011489	0.003940403	0	0.012243966	0	0.007408508	1.33E-05	0.00361382	0.000183995	4.88E-05	0.000104809	0	0.000227881	0.031156689	0.001244064	0	0	0	0	0	1.83E-06	0.000724187	0.000294256	0	7.38E-06	0.045201056	0	1.00E-07	0.000116634	4.34E-06	0.000353816	0	0	1.08E-05	0.000434246	0.507767427	0	0.124765418	0.062145755	0	0	0.001605153	0	0	0	0.000389977	0	0.099137259	0.002784786	6.24E-05	0	1.05E-06	0	0.011629773	0.003905267	0	0	0	0	0.024196757	0.000214614
47	42	0.015558393	0.031671338	0.011619763	0.012828221	0.041479014	0.038119501	0	0.015483945	0.014545156	0.046222118	0.06070114	0.160938834	0.04118647	0.046535125	0.124634599	0.079331681	0.065547181	0.059387414	0.007720839	0.055715944	0.243142375	0.017576027	0.024240349	0.051167635	0.264508277	0.022020683	0.042688423	0.017057241	0.091316373	0.805231937	0.010133584	0.113674246	0.063469313	0.008028419	0.004295752	0	0	0.06319167	0.006767553	0.008480601	0	0.025180305	0	0.006584713	2.20E-05	0.004401851	0.000342802	9.17E-05	0.000188674	0	0.000445091	0.054518695	0.002619252	0	0	7.95E-05	1.74E-06	0	2.95E-06	0.001251296	0.000536507	0	1.23E-05	0.088889884	0	0	0.000237051	1.40E-05	0.000660602	0	0	0.000161154	0.001148906	0.000288291	0	0.299901834	0.158307143	0	0	0.00330341	0	0	0	0.000746215	0	0.139473541	0.005716672	0.000125577	0	1.93E-06	0	0.017234582	0.008151536	0	0	0	0	0.065830834	0.000384199
47	43	0.014079241	0.026734073	0.010035062	0.011998802	0.035295353	0.03007579	0.00195906	0.013582116	0.013064004	0.049615279	0.054458362	0.152419831	0.036888094	0.040720722	0.101051972	0.081754493	0.054700743	0.059852517	0.006945618	0.048431835	0.24660003	0.021550924	0.023793836	0.04706171	0.494608605	0.019338139	0.041587527	0.018389547	0.085839021	1.105231484	0.008984975	0.113947133	0.058867902	0.006856076	0.003914669	0	0	0.058407492	0.005643456	0.009179785	0	0.024416414	1.17E-05	0.006965957	1.76E-05	0.0020314	0.00032686	8.87E-05	0.000184873	0.000121638	0.000448763	0.040926428	0.002856672	1.60E-07	0	0.000201451	5.15E-05	1.22E-05	2.22E-06	0.001068738	0.0004981	0	9.95E-06	0.053578645	0	0	0.000247405	2.23E-05	0.000624504	0	0	0.000364219	0.001518948	0	9.68E-05	0.354614161	0.199411465	0	1.08E-06	0.004045899	0	1.43E-06	1.68E-05	0.000651113	7.51E-07	0.100216	0.006010598	0.000129202	0	1.82E-06	3.44E-05	0.009686496	0.008643538	0	0	0	8.09E-08	0.074676647	0.000349626
47	44	0.012432775	0.022244826	0.008294877	0.011038227	0.029174926	0.02156444	0.005537843	0.011278122	0.011590268	0.053118526	0.048016425	0.145117055	0.032299338	0.035057044	0.076209161	0.085287965	0.043019711	0.060455405	0.006529468	0.041071143	0.252353879	0.025987768	0.023430747	0.043167879	0.717023908	0.01618054	0.040452947	0.019692136	0.078164931	1.342543526	0.007702627	0.114113469	0.054288669	0.005558903	0.003340443	0	0	0.060491095	0.004547258	0.009947742	0	0.021469548	0.000217322	0.013614083	1.29E-05	0.000373346	0.00031748	8.80E-05	0.000197962	0.000323781	0.000465275	0.029992243	0.003208821	3.06E-06	0	0.000358086	0.000109535	9.92E-05	1.40E-06	0.00088055	0.000467901	0	7.43E-06	0.009449031	0	0	0.000264085	3.42E-05	0.00059335	0.000523233	0	0.000648815	0.002004922	0	0.000761409	0.395045273	0.22765263	0	4.30E-06	0.005638965	0.000863745	6.29E-06	0.000430768	0.000472128	1.44E-05	0.07936082	0.006447508	0.000135361	0	1.77E-06	0.000144894	0.007704228	0.009271427	0	0	0	1.55E-06	0.071191446	0.000321266
10	8	0.026275952	0.025209535	0.031070698	0.015637419	0.022564069	0.058764599	0.009126544	0.080826422	0.014377673	0.024511118	0.075259863	0.190256656	0.044654288	0.025264931	0.030837064	0.032796321	0.213714271	0.017340813	0.012590872	0.172186956	0.276757268	0.006521453	0.021306463	0.108955715	0.139777922	0.0155945	0.059537643	0	0.039821944	0.050610296	0.01908521	0.049667201	0.093917894	0.029708887	0.073589708	0	0.011074187	0	0.001995141	0.001954814	0	0.003617153	0	0.05665407	6.49E-05	8.79E-06	0	0.000177227	0.000199465	0	0	0.005169377	0.001543376	0.007612926	0.081415015	1.03E-05	0	0	7.41E-05	5.04E-05	0	0	0	0.019974011	0	1.03E-05	1.58E-05	0.358035999	0.000224793	0	0	0.003314143	0.000625201	7.91E-05	0.000290087	0.12028129	0.06691233	0.000394495	3.86E-05	0.000175343	0.001619001	9.29E-06	0.024324941	0.004655893	0.004895818	0.007757847	0.005181149	0.000727581	2.24E-05	0.018187627	0.000867982	0	0.000240546	0.077383688	0.000527229	0.009804219	0.000685907	0	0
10	9	0.026807652	0.025465334	0.031170385	0.016068087	0.022648547	0.057122615	0.009145164	0.081108307	0.014696145	0.025143752	0.076258455	0.187745588	0.045062336	0.025380344	0.029689498	0.029205346	0.220312376	0.017265449	0.013033271	0.17343613	0.27049556	0.006765727	0.021848434	0.107601822	0.138315039	0.01553095	0.060613089	0	0.040044037	0.049843232	0.019004584	0.051133822	0.09420104	0.029944974	0.078882249	0	0.011125849	0	0.002041972	0.002352656	0.011469912	0.00313637	0	0.064240916	4.95E-05	1.32E-05	0	0.000187881	9.95E-05	0	0	0.006386347	0.001531548	0.008512798	0.065313216	9.48E-06	0	0	6.79E-05	4.65E-05	0	0	0	0.020348565	0	6.72E-06	9.35E-06	0.311611798	0.000240286	0	0	0.003495491	0.000649705	9.39E-05	0.000262406	0.137730439	0.08872766	0.0004252	3.95E-05	0.00014179	0.001556607	9.86E-06	0.026599449	0.005004436	0.004953166	0.007101462	0.005115355	0.000680125	2.14E-05	0.018308293	0.000882458	0	0.00013253	0.070002629	0.00055711	0.010203356	0.000709384	0	0
10	10	0.027151618	0.025282917	0.031199335	0.016676905	0.022706069	0.055740962	0.009075853	0.081023297	0.015116822	0.025737501	0.077301332	0.184904173	0.046050642	0.025402092	0.028741168	0.02496575	0.224638342	0.017111335	0.013317562	0.173727907	0.264184008	0.007131042	0.022578139	0.105763581	0.135276403	0.015345977	0.061712226	0	0.040177933	0.048602699	0.019063976	0.052770951	0.094153019	0.029988639	0.081603947	0	0.010959337	0	0.002099002	0.002765774	0.068558274	0.002650514	0	0.069547935	3.12E-05	1.79E-05	0	0.000190204	7.85E-06	0	0	0.007645464	0.001500848	0.009162292	0.049811163	1.01E-05	0	0	5.94E-05	4.22E-05	0	0	8.17E-05	0.020134867	0	3.68E-06	3.94E-06	0.220379305	0.0002549	0	0	0.003530192	0.000654765	0.000112599	0.000251368	0.145830125	0.118587086	0.000449751	3.87E-05	0.000114813	0.001442965	9.99E-06	0.028281313	0.00513967	0.004903855	0.0063109	0.004901473	0.000620623	1.97E-05	0.018639819	0.00086495	0	6.31E-05	0.069959484	0.000565709	0.010629155	0.000714667	0	0
10	11	0.027321181	0.024712635	0.031165736	0.017432555	0.022748179	0.05459575	0.008932394	0.080591247	0.015618878	0.026284829	0.078360439	0.181833999	0.047528023	0.025335382	0.027993944	0.020242755	0.226880202	0.016891242	0.013456161	0.17315858	0.257864072	0.00760293	0.023458359	0.103502631	0.130907487	0.01505394	0.062804948	0	0.04022762	0.046954058	0.019241283	0.054550789	0.093800916	0.029852625	0.083161022	0	0.01075147	0	0.002191129	0.003209423	0.126083045	0.0022263	0	0.07212735	1.23E-05	2.27E-05	0	0.000187454	0	0	0	0.008912925	0.001474795	0.009673774	0.041982447	1.20E-05	0	0	5.01E-05	3.84E-05	0	0	0.005273865	0.019663527	0	1.31E-06	0	0.132072537	0.000271502	0	0	0.003478236	0.000650682	0.00013529	0.000259342	0.144853196	0.142617538	0.000473367	3.70E-05	9.74E-05	0.00130853	9.85E-06	0.029617143	0.005144309	0.004826224	0.005536626	0.004631574	0.000562842	1.77E-05	0.019369222	0.000831351	0	3.82E-05	0.072803372	0.000562334	0.011196678	0.000712986	0	0
10	12	0.027323829	0.023799882	0.031071436	0.018299761	0.022781784	0.053653179	0.008726803	0.079815669	0.016178025	0.026772409	0.079391066	0.178602077	0.049393036	0.02518025	0.027444837	0.015200696	0.227176188	0.016614629	0.013458501	0.171788976	0.251529941	0.008165134	0.024446601	0.100860988	0.125429335	0.014666266	0.063847582	0.000426112	0.040188823	0.04495403	0.019510495	0.056433293	0.093152801	0.029543547	0.084654739	0	0.010609824	0	0.002333936	0.003703761	0.159366943	0.001890458	0	0.071540834	0	2.78E-05	0	0.000182002	0	0	0	0.010174934	0.001466904	0.010142622	0.04722928	1.51E-05	0	0	4.10E-05	3.57E-05	0	0	0.009613295	0.019144759	0	0	0	0.086357496	0.000292241	0	0	0.003382646	0.000644459	0.000162319	0.000286505	0.135003466	0.148778752	0.00049999	3.49E-05	9.04E-05	0.001170219	9.56E-06	0.030783374	0.005080677	0.004769016	0.004853895	0.004360218	0.000514072	1.57E-05	0.020590797	0.000792028	0	5.93E-05	0.073946296	0.000553705	0.011981111	0.000711925	0	0
10	13	0.02717841	0.022600839	0.030931301	0.019250003	0.022823247	0.052902663	0.008474929	0.078733996	0.016776149	0.02719757	0.080380504	0.175352888	0.051562945	0.02494735	0.027102828	0.010015201	0.225758732	0.01629814	0.013339611	0.169752699	0.245286521	0.008804254	0.025509565	0.097925169	0.119120548	0.01420086	0.064821979	0.000962322	0.040074014	0.042679978	0.019853445	0.058400074	0.092256108	0.029080597	0.086396905	0	0.010533838	0	0.002524572	0.004247542	0.163992245	0.001641487	0	0.067989834	0	3.31E-05	0	0.000174253	0	1.82E-07	0	0.011356056	0.00147613	0.010578369	0.063586051	1.93E-05	0	0	3.21E-05	3.42E-05	0	0	0.012753889	0.018585077	0	0	0	0.089656839	0.000317035	0	0	0.003250155	0.000636573	0.000193265	0.000331117	0.117945708	0.136585828	0.000529465	3.23E-05	9.36E-05	0.001029305	9.16E-06	0.031689081	0.004958962	0.004732516	0.00427022	0.004091019	0.000475125	1.36E-05	0.022235598	0.000748361	0	0.000128134	0.072220312	0.000540817	0.012964402	0.000712039	0	0
10	14	0.026905042	0.02117253	0.030761564	0.020255852	0.022889967	0.052335565	0.00819296	0.07738702	0.017396037	0.027559025	0.081319951	0.172237751	0.05395774	0.024648426	0.026977856	0.004860874	0.222871144	0.015959077	0.013115163	0.167190761	0.239247522	0.009507429	0.026615355	0.094785317	0.112263712	0.013676166	0.065713209	0.001548064	0.039897463	0.040210649	0.020252893	0.060435919	0.09116226	0.02848422	0.088297227	0	0.010476191	0	0.002749025	0.004818885	0.148344929	0.001473849	0	0.062236587	0	3.84E-05	0	0.00016377	0	5.44E-07	0	0.012320652	0.001495021	0.010938521	0.08412518	2.43E-05	0	0	2.36E-05	3.38E-05	0	0	0.016099337	0.017905746	0	0	0	0.127889526	0.000344337	0	3.51E-05	0.003071863	0.000624523	0.00022679	0.000390219	0.096818347	0.113339748	0.000559127	2.93E-05	0.000106749	0.0008828	8.60E-06	0.032084501	0.00476511	0.004695758	0.003778632	0.003809774	0.000445057	1.14E-05	0.024136603	0.000698312	0	0.000247045	0.06888223	0.000522081	0.014069809	0.000710609	0	0
