subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
15	45	0.024496597	0.033285901	0.019494968	0.023777727	0.02579923	0.056631821	0.005043915	0.170110957	0.016834891	0.016020257	0.077208781	0.187169204	0.039773024	0.035626516	0.060150596	0.065972109	0.253804794	0.025878516	0.013958286	0.109182963	0.209434999	0.005720014	0.016128345	0.087709347	0.080562403	0.034013911	0.027813264	0.000190915	0.036667592	0.084691056	0.016837276	0.05397817	0.072678875	0.019774509	0.012498249	0.000253249	0.026425724	0.003133345	0.023318048	0.07222025	0.015369065	0.000200717	0.000199613	0.023619564	0.004003341	0.218976059	0.004715658	0.044097551	0.00061906	0.000356346	0.002871452	0.108423616	0.04992724	0.025696368	0	0.02221081	0.003024748	0.00037562	0.00367598	0	0.000931333	0	0.006308457	0.001430187	0	0.000557389	0.001165338	0.001345216	0	7.85E-07	0	0.015384373	5.04E-05	0	0.000630462	0.003010761	0	0.011665026	1.07E-05	0.000133104	0.000263409	0.054607492	0.001451309	0.000489909	0.000122179	2.07E-05	0.028852337	0.001463473	0	0	0.001569388	0.000721644	5.57E-05	0.073587325	0.215306348	0.178393315	0.001086266	1.86E-05	0.003522169	0	0.000735319	0	0.026697346	0.061295761	0.001963492	0.001992136	0.000637716	0	0.07317254	0.091958419	0.000273433	0.000791933	0.041556107	0.000953999	0	0.003943811	0.005773956	3.26E-05
15	46	0.024540048	0.033313111	0.019273077	0.02359713	0.025691964	0.057096497	0.004949716	0.177276963	0.016549131	0.016004634	0.076970157	0.18579694	0.039706691	0.035653563	0.059618648	0.065688315	0.257026266	0.026013067	0.014105662	0.109991783	0.210641454	0.005685474	0.016105431	0.088327515	0.080394091	0.034325641	0.02848641	0	0.036626213	0.084690556	0.016780554	0.054186506	0.072738775	0.01974443	0.012471872	0.000249009	0.025977451	0.002981915	0.023068502	0.0738878	0.015315556	0.00019451	0.000201514	0.024128926	0.003767799	0.219364335	0.004727955	0.04343042	0.000633712	0.000375866	0.002785016	0.111039175	0.050351147	0.019883084	0	0.025677338	0.004875248	0.000153654	0.003362359	0	0.000884876	0	0.005030743	0.001386866	1.48E-05	0.000529698	0.001211194	0.001342894	0	5.03E-07	0	0.013206692	4.96E-05	0	0.000669226	0.003136626	0	0.011261159	1.04E-05	0.000136682	0.000265295	0.050346899	0.001427634	0.000462053	0.000128373	1.70E-05	0.029697368	0.001355534	0	0	0.001588195	0.000740953	5.00E-05	0.083438951	0.20313393	0.169018281	0.001083898	1.91E-05	0.003618898	0	0.000792941	0	0.029720874	0.047394751	0.001678097	0.001859401	0.000587016	0	0.075055494	0.124108471	0.000268972	0.000794134	0.037809956	0.0009706	0	0.003785597	0.005864615	3.35E-05
16	8	0.013286573	0.008923927	0.100121317	0.017678781	0.005959802	0.044955237	0.008794933	0.144986671	0.01769829	0.02290766	0.081825419	0.102683366	0.046498918	0.015713778	0.004997113	0.2036649	0.15108708	0.020297572	0.009301633	0.075678622	0.243407614	0.013304045	0.017051358	0.044071048	0.3410937	0.064564794	0.083480635	0.054367113	0.082803104	0.18847177	0.024434904	0.09751119	0.263026597	0.018099873	0.003715837	0.001998095	0.01322093	0.014096962	0.064032313	0.026766067	0.012665097	0.000395086	0.000199386	0.027521297	0.003008722	0.003386581	0.003018253	0.101753788	0.000256204	0	0.039992874	0.67000657	0.348182115	0.10988362	0.00050026	0.004596989	0.000648625	0.001353366	0.01460655	0.009813711	0	0.128706704	0.010120955	0.000104606	0.138135212	0	0.000468046	0.00017051	3.33E-06	0	0.000522685	0.00175774	0.000176762	0.002811451	0.001654685	0.000181797	0	0.000269853	0	1.45E-05	0.00734036	0.048680252	0.018009567	6.83E-05	6.73E-05	0	0.106702687	0.000626584	1.04E-05	0.00019833	0.002640545	7.96E-06	4.47E-05	0.01558392	0.066921732	0.00580586	8.96E-05	0.000139814	0.00011132	0	0	0.014094418	0.001296724	0.090628023	0.038624298	0.00256691	0.00123913	0.000721902	0.024351179	0.022295775	0.00313456	0.000313745	0.04815442	0.000282978	9.25E-05	0.002727733	0	3.08E-05
16	9	0.013159545	0.012397873	0.098346363	0.017422816	0.008948962	0.045340642	0.009034027	0.142474957	0.017380066	0.022039133	0.080986092	0.111667389	0.046993847	0.017258251	0.008163199	0.194160711	0.1408169	0.019172397	0.009090313	0.078166091	0.244785753	0.012679428	0.016855149	0.047270552	0.326955496	0.060675881	0.080325451	0.051616174	0.080482923	0.180374615	0.024094989	0.096426123	0.261343628	0.017376388	0.00400319	0.001957567	0.014357508	0.013817725	0.063877764	0.027315254	0.012368955	0.000412899	0.000206464	0.027684526	0.003084543	0.005366698	0.003009776	0.099155795	0.000257276	0	0.038293172	0.741451364	0.323752347	0.063593251	0.000727699	0.004587471	0.000644068	0.001262481	0.028281392	0.010326237	0	0.065759339	0.017752578	9.63E-05	0.07057409	0	0.000422696	0.00027799	3.54E-06	0	0.000535914	0.002146165	0	0.002747161	0.001800731	0.000175133	0	0.00027319	0	1.71E-05	0.03626765	0.050850597	0.030371704	6.66E-05	6.29E-05	0	0.086222725	0.000678298	9.67E-06	0.000237304	0.002425418	8.58E-06	4.34E-05	0.015442393	0.114029372	0.018761819	0.000107277	0.000136468	0.000118856	0	0	0.074374413	0.001392986	0.060293679	0.045715159	0.002596021	0.001398532	0.000816752	0.044465484	0.02080388	0.011172864	0.000362228	0.053456961	0.000261517	0.000139716	0.002518796	0	3.00E-05
16	10	0.013066136	0.016112642	0.096231756	0.017096051	0.012200408	0.045782608	0.009202328	0.138884315	0.016955548	0.021154738	0.080018168	0.121314634	0.04739872	0.018969383	0.011752	0.182179217	0.132632547	0.018211339	0.00883679	0.08113584	0.246518428	0.01201976	0.016662346	0.050919725	0.310671177	0.056609054	0.077754458	0.048112825	0.077686825	0.170581298	0.023687707	0.095250023	0.25792571	0.016672311	0.004292641	0.001898965	0.015672652	0.013411245	0.063209671	0.027748531	0.011970377	0.000429419	0.000214732	0.027813253	0.003136901	0.007666987	0.00298238	0.09567147	0.000257039	9.14E-06	0.036279618	0.809882271	0.296612829	0.016853368	0.000954948	0.004546387	0.000627039	0.001147228	0.031849119	0.010473395	0	0.002942133	0.03113878	8.63E-05	0.002753682	0	0.000371244	0.000388679	3.69E-06	0	0.000467193	0.002541277	0	0.002628437	0.001922618	0.000166111	0	0.000274781	0	1.95E-05	0.065909023	0.045513134	0.039686139	6.36E-05	5.75E-05	5.95E-07	0.078326664	0.000723208	9.36E-06	0.000275984	0.002174959	9.07E-06	4.12E-05	0.018286531	0.117358346	0.053850691	0.000123959	0.000130781	0.000125207	0	0	0.145958389	0.001477292	0.025483974	0.047717669	0.002606786	0.001541675	0.000908438	0.073246356	0.018923796	0.02403691	0.000406246	0.061687559	0.000236313	0.000187193	0.002273206	0	2.87E-05
16	11	0.013008022	0.019994837	0.093866113	0.016707181	0.015648263	0.046268344	0.009305078	0.134363964	0.016441789	0.020271624	0.078951449	0.131435572	0.047713712	0.020805257	0.015674877	0.168136372	0.126382187	0.017402197	0.008551006	0.084505662	0.248536457	0.011332721	0.016473527	0.054935445	0.292651197	0.052420538	0.075717226	0.043996464	0.074490458	0.159346811	0.023228105	0.093998845	0.252964231	0.015997843	0.004580257	0.001825818	0.017131701	0.012902287	0.062113386	0.028081781	0.01149105	0.000444684	0.000224008	0.027917402	0.003168268	0.01021456	0.002939627	0.091485947	0.000255736	3.39E-05	0.034033428	0.874221236	0.267717443	0.004087643	0.001137444	0.004349989	0.000581583	0.000984552	0.023976733	0.009936235	0	0	0.033381594	7.31E-05	0	0	0.00030697	0.000482971	3.67E-06	0	0.000339851	0.002839233	0	0.002392061	0.001957496	0.00015071	0	0.000266482	0	2.10E-05	0.070115103	0.032717572	0.039037613	5.77E-05	5.00E-05	1.36E-06	0.080938458	0.000737559	9.13E-06	0.000303402	0.001846213	9.15E-06	3.72E-05	0.022560819	0.075034647	0.096183288	0.000134915	0.00011955	0.000126334	0	0	0.175877997	0.001501703	0.009737271	0.044333423	0.002523888	0.001614876	0.0009636	0.077296882	0.016313056	0.035022211	0.000431102	0.065878124	0.00020258	0.000225929	0.001945044	0	2.60E-05
16	12	0.012985625	0.023968613	0.091329603	0.016263368	0.019224659	0.046780512	0.009346669	0.129051379	0.015854387	0.019405097	0.077808342	0.141826656	0.047934432	0.022721654	0.019841026	0.152435097	0.12190055	0.016731003	0.008242149	0.088184576	0.250746239	0.010624965	0.01628769	0.059228656	0.273280953	0.048161943	0.074155652	0.039403266	0.0709629	0.146912877	0.022729098	0.092679637	0.246627853	0.015361698	0.00486465	0.001742057	0.018709012	0.012318493	0.060693006	0.028341518	0.010954962	0.000458943	0.0002342	0.028015583	0.003182433	0.012946959	0.002885934	0.086801931	0.000253689	6.02E-05	0.031638986	0.93398513	0.237992672	0.006214072	0.001352269	0.004345045	0.000555419	0.00085979	0.025564306	0.009541204	0	0	0.028777075	6.30E-05	0	0	0.000256903	0.000592572	3.76E-06	0	0.000217249	0.003239872	0	0.00223714	0.002054738	0.000141363	0	0.000268994	0	2.31E-05	0.067859432	0.02195622	0.035754081	5.37E-05	4.45E-05	2.16E-06	0.090297469	0.000777371	9.62E-06	0.000341144	0.001598851	9.53E-06	3.44E-05	0.024461009	0.070796515	0.111237756	0.000149922	0.000112651	0.000131873	0	0	0.181590836	0.001580553	0.006724132	0.045248601	0.002545151	0.001739031	0.001052589	0.073543311	0.014418139	0.041413003	0.000468709	0.056067978	0.000177738	0.000271075	0.001701727	0	2.42E-05
16	13	0.013000927	0.027959857	0.088714374	0.015773885	0.022862985	0.04730724	0.009332659	0.123101636	0.015211075	0.018573041	0.076621022	0.152298405	0.048062258	0.024676489	0.024160702	0.135502362	0.119036458	0.016185817	0.007920515	0.092090998	0.253083542	0.009904606	0.016105831	0.063716095	0.252985002	0.043891796	0.07302043	0.034475893	0.067182952	0.133543021	0.022206522	0.091310965	0.239117648	0.014774599	0.005144632	0.00165083	0.020381117	0.011681997	0.059032442	0.028548739	0.010381048	0.000472398	0.000245198	0.028119856	0.003182571	0.015810818	0.002824786	0.081780282	0.000251153	8.77E-05	0.02916173	0.988804883	0.208157952	0.00655964	0.001571322	0.004394906	0.000529508	0.00073745	0.043905359	0.009008085	0	0	0.020371952	5.33E-05	0	0	0.000209256	0.000706191	3.85E-06	0	0.000112252	0.003666761	0	0.002083642	0.002156646	0.000132919	0	0.000273727	0	2.53E-05	0.068853447	0.015986025	0.032123241	4.97E-05	3.93E-05	2.98E-06	0.0991036	0.000820864	1.05E-05	0.000380829	0.001364322	9.93E-06	3.16E-05	0.022422315	0.129866381	0.080982394	0.000165281	0.000106082	0.000138013	0	0	0.169219978	0.001669436	0.007856135	0.052064458	0.002590602	0.001868369	0.001147611	0.070784239	0.012693563	0.040307142	0.000506949	0.028024321	0.000154384	0.000317126	0.001471888	0	2.24E-05
16	14	0.013055317	0.031893368	0.08610871	0.0152473	0.026495731	0.047834536	0.009268244	0.116664595	0.014528934	0.017792459	0.075418242	0.162654929	0.048096487	0.026626609	0.028543137	0.117759526	0.11763145	0.015753784	0.007596058	0.096139203	0.25547271	0.009179269	0.015928206	0.068311724	0.232176416	0.039666389	0.072258379	0.029355663	0.063226422	0.119494811	0.021675236	0.089907241	0.230624582	0.014246549	0.005419347	0.001554655	0.022127985	0.011010519	0.057199641	0.028720652	0.009784278	0.000485231	0.000256898	0.0282383	0.003171366	0.018761973	0.00275897	0.076548633	0.00024833	0.000116226	0.026652377	1.038406836	0.178772812	0.005723998	0.001789497	0.004487208	0.0005021	0.000614771	0.061488899	0.008378565	0	0.001162628	0.013999823	4.37E-05	0.001551929	0	0.000163015	0.000821657	3.93E-06	0	5.18E-05	0.004107406	9.43E-05	0.001924625	0.002256241	0.000124867	0	0.000279547	0	2.74E-05	0.074286514	0.013905931	0.028542784	4.55E-05	3.42E-05	3.81E-06	0.113591247	0.000865346	1.17E-05	0.000421075	0.001136532	1.03E-05	2.87E-05	0.025479174	0.166592214	0.043844203	0.000180448	9.95E-05	0.000144267	0	0	0.151623579	0.00176304	0.0104576	0.06035266	0.002651055	0.001997191	0.001244381	0.072633126	0.011134113	0.034895388	0.000544182	0.008838598	0.000131873	0.000363047	0.001249231	0	2.05E-05
16	15	0.013149331	0.035691353	0.083595951	0.014691306	0.030053169	0.048345271	0.009158082	0.109884017	0.013824257	0.017079323	0.074224166	0.172688507	0.0480334	0.02852685	0.032895029	0.099623857	0.117518295	0.015420968	0.007278311	0.100236639	0.25782133	0.008456082	0.015754067	0.072924416	0.211256933	0.035540003	0.07181137	0.024183064	0.059165781	0.105020625	0.021148819	0.088477332	0.221326842	0.013786691	0.005689708	0.001455894	0.023939464	0.010320712	0.055263196	0.028878906	0.009178704	0.000497736	0.000269278	0.028383595	0.003151863	0.021770406	0.002691394	0.071225231	0.000245444	0.000145607	0.024155957	1.082854716	0.150309552	0.005747343	0.002013771	0.004643892	0.00047533	0.000494336	0.063838248	0.00776328	0	0.001673381	0.013541302	3.45E-05	0.002138772	1.25E-06	0.00011871	0.000942321	4.02E-06	0	6.46E-05	0.004577862	0.000305679	0.001768386	0.002362798	0.000117691	0	0.000287413	0	2.96E-05	0.084617249	0.014356507	0.025250521	4.14E-05	2.94E-05	4.66E-06	0.135490919	0.000914376	1.31E-05	0.000463431	0.000919483	1.08E-05	2.59E-05	0.038647639	0.121820369	0.031862751	0.000196133	9.32E-05	0.000151194	0	0	0.143211789	0.001868848	0.012627714	0.06513588	0.00273727	0.002133987	0.001347412	0.082410264	0.009832078	0.029304077	0.000582594	0.016893779	0.000110713	0.000410243	0.001038381	0	1.87E-05
16	16	0.013286362	0.039283441	0.081278104	0.014116879	0.033471763	0.048832818	0.00900888	0.102928726	0.013116468	0.016453396	0.073079342	0.182228152	0.047879831	0.03033807	0.037129745	0.081536993	0.118554218	0.01517672	0.006978449	0.104312135	0.260092989	0.007744081	0.015586118	0.077478449	0.190677025	0.031575038	0.07163664	0.019104654	0.055086954	0.090397644	0.020645552	0.087049586	0.211452555	0.013407207	0.005957782	0.001356505	0.025813632	0.009626404	0.053283724	0.029045957	0.008575961	0.000510255	0.000282376	0.028569729	0.003127006	0.024819346	0.002624704	0.065906826	0.000242713	0.000175872	0.021707717	1.122392444	0.123128715	0.006311375	0.002217863	0.004810981	0.000443487	0.000370595	0.052447825	0.007145141	0	0.001342372	0.015962481	2.52E-05	0.001601697	5.53E-06	7.49E-05	0.001056	4.06E-06	0	0.00017968	0.005018808	0.000569005	0.001594026	0.002446591	0.000109941	0	0.000293555	0	3.15E-05	0.098972926	0.015768446	0.022071668	3.68E-05	2.44E-05	5.48E-06	0.144851532	0.000956445	1.47E-05	0.000501802	0.000702139	1.11E-05	2.28E-05	0.050480358	0.049416448	0.037076076	0.000209808	8.62E-05	0.000156862	0	0.000228341	0.156233704	0.001963585	0.012239465	0.060279742	0.002815078	0.002252041	0.001439001	0.102199949	0.008721137	0.027195361	0.000614747	0.033903165	8.96E-05	0.000453346	0.000826975	0	1.66E-05
16	17	0.013467632	0.042594126	0.079242809	0.013532423	0.036683735	0.049282582	0.008825811	0.095947893	0.012422549	0.015931441	0.072011696	0.19107623	0.047634591	0.03201675	0.041156072	0.063920401	0.120576081	0.015007673	0.006706374	0.108278633	0.262208656	0.007050718	0.015424388	0.081886918	0.17084753	0.027826995	0.0716791	0.014262003	0.051065144	0.075882456	0.020180089	0.08563724	0.201191111	0.013117873	0.006226112	0.001257919	0.027754317	0.008937715	0.051308483	0.029242191	0.007984531	0.000523131	0.000296263	0.02880935	0.00309928	0.027902421	0.002561044	0.060663023	0.000240317	0.000207135	0.01933177	1.157276131	0.097483397	0.006811715	0.002371281	0.004937781	0.000403427	0.00024469	0.033570664	0.006540487	0	0.000930634	0.01777757	1.58E-05	0.000981186	9.77E-06	3.25E-05	0.001147711	4.01E-06	0	0.000389074	0.005362234	0.00086667	0.00139269	0.002479874	0.000100791	0	0.000294617	0	3.27E-05	0.113039827	0.016816245	0.018997295	3.16E-05	1.93E-05	6.18E-06	0.129727972	0.000980362	1.61E-05	0.000529505	0.000485293	1.13E-05	1.93E-05	0.050093617	0.012827481	0.046289873	0.000218813	7.79E-05	0.000159449	0	0.000525979	0.19438656	0.002024213	0.008375879	0.042893026	0.002853307	0.002324522	0.001500615	0.126267121	0.007788234	0.030929158	0.000633184	0.039482162	6.84E-05	0.000486062	0.000614493	0	1.42E-05
16	18	0.013691826	0.045539055	0.077563785	0.012944017	0.039613583	0.049670721	0.008612485	0.08907514	0.011757407	0.015527439	0.071036191	0.198997209	0.047287776	0.03351295	0.044873976	0.047189242	0.123397302	0.014897671	0.006470841	0.112027874	0.264040173	0.006382332	0.015266094	0.086046486	0.152153692	0.024347284	0.071870204	0.009795616	0.047167326	0.061721944	0.01976351	0.08423811	0.19069792	0.012926125	0.006498041	0.001161193	0.029772631	0.008262162	0.049376393	0.029488317	0.007410758	0.000536744	0.000311068	0.02911616	0.003070943	0.031024233	0.002502308	0.055544332	0.000238431	0.000239628	0.017044422	1.187795595	0.073554661	0.007230425	0.002499262	0.005089136	0.000362491	0.000125553	0.018379452	0.006085049	0	0.000597695	0.018759514	7.15E-06	0.000490216	1.39E-05	0	0.001229036	3.93E-06	0	0.000578105	0.005665315	0.001194936	0.00119262	0.002495015	9.20E-05	0	0.000294387	0	3.36E-05	0.114678832	0.017542902	0.016388754	2.64E-05	1.45E-05	6.80E-06	0.122066538	0.000998445	1.75E-05	0.000552368	0.000284452	1.13E-05	1.58E-05	0.041377739	0.025198586	0.053867895	0.000225706	6.97E-05	0.000160984	7.78E-06	0.000725798	0.235909457	0.002075869	0.004505891	0.021670147	0.002888992	0.002380206	0.001549436	0.126844515	0.007147136	0.03826496	0.000645687	0.032165929	4.90E-05	0.000513499	0.000418159	3.66E-05	1.19E-05
16	19	0.01396326	0.048051743	0.076347929	0.0123634	0.042201188	0.049994008	0.008376225	0.082484337	0.011141155	0.015262015	0.070197913	0.205835612	0.04684943	0.034790128	0.048200654	0.031785596	0.126881035	0.01483677	0.006283416	0.115496875	0.265569015	0.005748194	0.015114899	0.089888085	0.135052186	0.021198861	0.072171177	0.005852036	0.043481846	0.048194774	0.019415341	0.082885807	0.18021278	0.012844867	0.006777804	0.001067071	0.031887676	0.007605068	0.047519754	0.029806345	0.006859254	0.000551523	0.00032698	0.029505825	0.003044085	0.034200409	0.002450241	0.050585307	0.000237225	0.000273709	0.014855653	1.214243118	0.051473871	0.007699072	0.002644593	0.005356161	0.000326941	1.53E-05	0.014473195	0.005894294	0	0.000342242	0.019461977	0	0.000118315	1.81E-05	0	0.001321188	3.89E-06	0	0.000626013	0.006025125	0.001572691	0.001014483	0.002534966	8.51E-05	0	0.000297756	0	3.48E-05	0.097604482	0.01832352	0.014470639	2.17E-05	1.02E-05	7.47E-06	0.147223186	0.001027898	1.91E-05	0.000579754	0.000103697	1.16E-05	1.27E-05	0.03087959	0.077694683	0.056514281	0.000234351	6.27E-05	0.00016421	1.80E-05	0.000854613	0.256789254	0.002154564	0.004649454	0.00615425	0.002971806	0.002460376	0.001611626	0.088451053	0.006876364	0.046396704	0.000663332	0.016773112	3.22E-05	0.000544444	0.000244512	0.000168607	9.78E-06
16	20	0.014283265	0.050056624	0.075684188	0.011799182	0.044378675	0.050238214	0.008122348	0.076326806	0.010591025	0.015152162	0.069525657	0.211394374	0.046318862	0.035804788	0.051044645	0.018134737	0.130863421	0.014811596	0.006154129	0.11859895	0.266718084	0.005155877	0.014970977	0.093324949	0.11995844	0.018437836	0.072527044	0.002573995	0.04008498	0.035560315	0.019150525	0.081594486	0.16992877	0.012884027	0.007055516	0.000973937	0.034054477	0.006954956	0.045667705	0.030155942	0.006319657	0.000566751	0.000343529	0.029932667	0.003014225	0.037377822	0.00240139	0.045708896	0.000236376	0.000309225	0.012742976	1.234226863	0.031276929	0.008339169	0.002845617	0.005823266	0.000299134	0	0.015413355	0.006051421	2.01E-05	0.000148314	0.020358623	0	0	2.27E-05	0	0.001444555	3.93E-06	0	0.000405652	0.006531379	0.002037379	0.000862632	0.002632297	8.08E-05	0	0.000308345	0	3.67E-05	0.084074063	0.019483389	0.013295815	1.75E-05	6.33E-06	8.31E-06	0.168264716	0.001082658	2.12E-05	0.000619793	0	1.21E-05	9.87E-06	0.024134427	0.120410834	0.050575357	0.000247949	5.76E-05	0.000171241	2.88E-05	0.000939117	0.232144486	0.002290732	0.012978707	0.005039347	0.003142542	0.00259898	0.001709047	0.061862128	0.007017325	0.05286563	0.000694884	0.007151662	1.75E-05	0.000586829	8.85E-05	0.000305744	7.91E-06
16	21	0.014652102	0.051474102	0.075656224	0.011259179	0.046074557	0.050385377	0.007855614	0.070749215	0.010123565	0.015213811	0.069043253	0.215459972	0.045692035	0.036510618	0.053310272	0.006662884	0.135170233	0.014807657	0.006092596	0.121238227	0.26739045	0.004612646	0.014833414	0.096262947	0.107281472	0.016119355	0.072877351	0.000104675	0.037050566	0.024077137	0.018982663	0.080372481	0.160027954	0.013052609	0.007351264	0.000884476	0.036373547	0.006331031	0.043947406	0.030626804	0.005809581	0.000584142	0.000361722	0.030480056	0.002989773	0.040660707	0.002362743	0.041041234	0.000236582	0.000347356	0.010742681	1.250455706	0.013205113	0.009245244	0.003130141	0.006568061	0.000278426	0	0.013455922	0.00663808	4.92E-05	0	0.021809541	0	0	2.82E-05	0	0.001615541	4.07E-06	3.02E-05	0	0.007254206	0.002639551	0.00073016	0.002806757	7.92E-05	2.07E-05	0.000328297	0	3.97E-05	0.099089443	0.021270415	0.012838705	1.37E-05	2.67E-06	9.42E-06	0.140267268	0.001172278	2.40E-05	0.000678223	0	1.30E-05	7.26E-06	0.025412301	0.102073451	0.033794213	0.000268624	5.40E-05	0.000183398	4.10E-05	0.000995443	0.143679553	0.002506992	0.03241948	0.025804661	0.003431807	0.002819447	0.001856433	0.103052277	0.007605474	0.055375093	0.000745804	0.016387562	4.15E-06	0.000646451	0	0.000458757	6.19E-06
16	22	0.015066138	0.052211089	0.076328655	0.010748709	0.047205003	0.050404889	0.007578989	0.065883697	0.009753046	0.015458999	0.068757513	0.217763179	0.044953907	0.036851864	0.054887391	0	0.139590556	0.01480673	0.00610693	0.123287138	0.267422123	0.004124912	0.014697669	0.098582341	0.097410198	0.014295722	0.073143141	0	0.034444858	0.014004176	0.018920686	0.079208732	0.150658191	0.013356211	0.007676512	0.000799086	0.038913583	0.005736321	0.042399161	0.031266404	0.005332607	0.000604691	0.000382201	0.031189928	0.002974078	0.044122665	0.002337284	0.036598345	0.000238184	0.000389189	0.008855994	1.263585288	0	0.010002769	0.003353161	0.00731569	0.000250399	0	0.01554828	0.007408197	7.92E-05	0	0.023012081	0	0	3.33E-05	0	0.001761178	4.12E-06	6.35E-05	0	0.007864351	0.003280732	0.000576956	0.002926366	7.65E-05	0.000319373	0.000342054	3.65E-06	4.18E-05	0.126361966	0.022780626	0.012471302	9.45E-06	0	1.04E-05	0.089649202	0.00124273	2.64E-05	0.000723487	0	1.38E-05	4.38E-06	0.029460787	0.050270189	0.022556669	0.00028379	4.94E-05	0.00019207	5.28E-05	0.000979622	0.065523422	0.002689953	0.047896891	0.055422939	0.003685516	0.002991859	0.001966811	0.16176333	0.008290765	0.052523556	0.000780906	0.029651192	0	0.000693383	0	0.000609435	4.26E-06
